image_id,x_1,y_1,width,height,class_id
165808.jpg,72,47,104,144,1
165811.jpg,130,1,694,961,1
165813.jpg,77,50,260,360,1
165821.jpg,245,43,133,184,1
165837.jpg,3,22,159,220,1
165880.jpg,93,95,182,252,1
165926.jpg,74,56,151,209,1
165928.jpg,165,91,229,317,1
166021.jpg,146,45,98,151,1
166053.jpg,666,141,450,623,1
166076.jpg,103,74,156,216,1
166088.jpg,244,50,117,162,1
166103.jpg,227,114,575,796,1
166157.jpg,1,32,439,608,1
166173.jpg,92,68,99,137,1
166198.jpg,105,57,268,371,1
166224.jpg,102,52,281,389,1
166264.jpg,103,88,192,266,1
166311.jpg,146,61,88,122,1
166316.jpg,82,70,169,234,1
166510.jpg,104,31,140,194,1
166718.jpg,149,91,148,205,1
166735.jpg,857,121,190,263,1
166736.jpg,176,72,211,292,1
166900.jpg,222,81,125,173,1
166912.jpg,151,60,429,594,1
166955.jpg,52,50,135,187,1
166991.jpg,61,9,52,72,1
167097.jpg,89,55,135,187,1
167111.jpg,359,99,125,173,1
167195.jpg,41,60,143,198,1
167217.jpg,148,86,203,281,1
167265.jpg,100,92,143,198,1
167312.jpg,221,96,86,119,1
167323.jpg,75,58,205,284,1
167437.jpg,138,68,117,162,1
167491.jpg,286,45,94,130,1
167509.jpg,64,48,138,191,1
167570.jpg,459,80,257,356,1
167592.jpg,75,90,244,338,1
167617.jpg,709,51,133,184,1
167650.jpg,247,87,281,389,1
167674.jpg,13,55,278,385,1
167728.jpg,49,43,81,112,1
167791.jpg,108,91,169,234,1
167799.jpg,425,223,239,331,1
167825.jpg,67,67,213,295,1
167921.jpg,147,48,91,126,1
167937.jpg,284,174,283,392,1
168042.jpg,713,697,1373,1901,1
168112.jpg,30,69,99,137,1
168180.jpg,120,32,322,446,1
168221.jpg,70,92,257,356,1
168318.jpg,99,28,166,230,1
168354.jpg,86,59,237,328,1
168355.jpg,176,63,177,245,1
168361.jpg,107,38,114,158,1
168528.jpg,142,52,81,112,1
168599.jpg,93,45,120,166,1
168646.jpg,160,114,694,961,1
168654.jpg,54,68,114,158,1
168765.jpg,67,14,75,104,1
168772.jpg,78,79,159,220,1
168952.jpg,62,97,260,360,1
168979.jpg,137,157,333,461,1
169018.jpg,258,61,205,284,1
169089.jpg,185,53,224,310,1
169115.jpg,136,62,138,191,1
169130.jpg,234,16,127,176,1
169139.jpg,141,77,156,216,1
169152.jpg,70,48,81,112,1
169185.jpg,64,17,99,137,1
169268.jpg,110,52,114,158,1
169278.jpg,152,65,229,317,1
169295.jpg,122,79,159,220,1
169330.jpg,42,47,73,101,1
169415.jpg,103,34,81,112,1
169476.jpg,472,117,382,529,1
169511.jpg,78,77,257,356,1
169519.jpg,203,87,151,209,1
169521.jpg,21,5,130,180,1
169623.jpg,80,96,203,281,1
169690.jpg,219,152,221,306,1
169696.jpg,180,171,133,184,1
169876.jpg,50,145,211,292,1
169913.jpg,138,61,70,97,1
169973.jpg,125,102,169,234,1
169986.jpg,59,97,252,349,1
170081.jpg,106,31,94,130,1
170102.jpg,800,146,343,475,1
170130.jpg,385,17,192,266,1
170207.jpg,116,71,156,216,1
170253.jpg,10,139,229,317,1
170283.jpg,91,30,133,184,1
170319.jpg,81,82,192,266,1
170334.jpg,48,15,109,151,1
170401.jpg,143,76,174,241,1
170432.jpg,169,103,68,94,1
170540.jpg,108,38,187,259,1
170624.jpg,111,100,166,230,1
170664.jpg,55,77,159,220,1
170665.jpg,84,68,177,245,1
170667.jpg,86,62,101,140,1
170685.jpg,298,37,125,173,1
170727.jpg,212,3,112,155,1
170767.jpg,77,60,156,216,1
170789.jpg,58,80,200,270,1
170807.jpg,193,77,138,191,1
170816.jpg,85,87,195,270,1
170818.jpg,148,125,164,227,1
170853.jpg,35,42,125,173,1
170856.jpg,64,69,213,295,1
170869.jpg,107,142,333,461,1
170973.jpg,102,57,166,230,1
170988.jpg,165,73,231,320,1
171041.jpg,97,70,96,133,1
171056.jpg,153,21,91,126,1
171087.jpg,145,35,94,130,1
171108.jpg,99,48,153,212,1
171110.jpg,403,385,341,472,1
171167.jpg,68,66,211,292,1
171228.jpg,80,48,224,296,1
171229.jpg,141,32,81,112,1
171232.jpg,178,72,153,212,1
171265.jpg,103,8,221,270,1
171287.jpg,103,58,125,173,1
171300.jpg,265,32,166,230,1
171473.jpg,32,76,185,256,1
171498.jpg,97,20,112,155,1
171521.jpg,72,40,81,112,1
171522.jpg,51,87,125,173,1
171594.jpg,156,74,138,191,1
171790.jpg,89,118,177,245,1
171807.jpg,166,189,302,418,1
171819.jpg,126,14,70,97,1
171848.jpg,113,24,148,205,1
171987.jpg,111,74,130,180,1
172024.jpg,114,34,99,137,1
172061.jpg,689,89,627,868,1
172092.jpg,44,25,86,119,1
172098.jpg,329,72,282,392,1
172158.jpg,366,109,738,1022,1
172198.jpg,103,41,60,83,1
172210.jpg,42,3,68,94,1
172274.jpg,43,36,91,126,1
172334.jpg,596,54,291,403,1
172394.jpg,99,48,101,140,1
172481.jpg,104,33,179,248,1
172555.jpg,143,79,216,299,1
172622.jpg,153,26,177,245,1
172638.jpg,199,77,120,166,1
172640.jpg,129,77,198,274,1
172716.jpg,156,30,138,191,1
172735.jpg,222,80,94,130,1
172776.jpg,142,54,99,137,1
172795.jpg,318,300,421,583,1
172924.jpg,140,122,151,209,1
172965.jpg,137,158,242,335,1
172996.jpg,210,71,99,137,1
173065.jpg,220,79,231,320,1
173106.jpg,68,58,226,313,1
173174.jpg,110,72,151,209,1
173183.jpg,99,57,221,306,1
173201.jpg,45,107,159,220,1
173205.jpg,26,26,114,150,1
173215.jpg,93,41,174,241,1
173249.jpg,224,68,159,220,1
173279.jpg,243,93,312,432,1
173287.jpg,211,1,281,334,1
173290.jpg,104,72,130,180,1
173295.jpg,181,87,139,169,1
173321.jpg,54,22,140,194,1
173340.jpg,126,53,99,137,1
173377.jpg,93,112,255,353,1
173404.jpg,57,80,203,281,1
173412.jpg,869,130,416,576,1
173426.jpg,96,75,203,281,1
173439.jpg,109,67,143,198,1
173448.jpg,120,269,286,396,1
173453.jpg,79,75,151,209,1
173498.jpg,73,37,94,130,1
173544.jpg,254,677,517,716,1
173582.jpg,150,40,81,112,1
173588.jpg,72,58,127,176,1
173619.jpg,146,142,135,187,1
173653.jpg,49,62,213,273,1
173660.jpg,276,43,114,158,1
173678.jpg,149,113,187,259,1
173754.jpg,96,44,120,166,1
173789.jpg,112,72,91,126,1
173814.jpg,226,98,153,212,1
173957.jpg,112,87,190,263,1
173962.jpg,113,34,104,144,1
174054.jpg,263,233,276,382,1
174236.jpg,31,46,130,180,1
174284.jpg,81,95,187,259,1
174300.jpg,71,23,107,148,1
174330.jpg,63,36,125,173,1
174354.jpg,183,99,140,194,1
174442.jpg,69,67,213,295,1
174512.jpg,277,66,250,346,1
174526.jpg,197,109,91,126,1
174542.jpg,81,63,138,191,1
174608.jpg,133,71,116,173,1
174628.jpg,194,216,663,918,1
174659.jpg,123,65,146,202,1
174684.jpg,87,92,143,198,1
174723.jpg,95,53,114,158,1
174790.jpg,191,51,161,223,1
174797.jpg,147,59,177,245,1
174813.jpg,109,77,195,270,1
174831.jpg,53,38,94,130,1
174832.jpg,89,83,205,284,1
174909.jpg,63,35,60,83,1
174927.jpg,693,102,161,223,1
174942.jpg,120,75,161,223,1
174943.jpg,638,73,317,439,1
175092.jpg,122,61,250,346,1
175169.jpg,188,122,156,216,1
175241.jpg,205,66,120,166,1
175248.jpg,47,68,138,191,1
175262.jpg,38,16,528,671,1
175298.jpg,102,151,187,259,1
175301.jpg,89,81,125,173,1
175358.jpg,77,66,205,284,1
175370.jpg,98,113,146,202,1
175399.jpg,406,134,372,515,1
175500.jpg,75,23,70,97,1
175518.jpg,490,73,156,216,1
175533.jpg,406,44,195,270,1
175537.jpg,154,63,203,281,1
175588.jpg,134,42,114,158,1
175645.jpg,168,110,229,317,1
175648.jpg,231,187,398,551,1
175704.jpg,59,36,211,292,1
175711.jpg,162,73,153,212,1
175714.jpg,128,55,112,155,1
175732.jpg,70,162,455,630,1
175736.jpg,46,51,133,184,1
175789.jpg,133,62,264,371,1
175867.jpg,58,46,148,205,1
175902.jpg,119,32,109,151,1
175928.jpg,74,72,244,338,1
175978.jpg,285,37,75,104,1
176052.jpg,70,121,203,281,1
176080.jpg,339,18,75,104,1
176130.jpg,105,171,382,529,1
176147.jpg,89,69,164,227,1
176201.jpg,1,56,273,378,1
176230.jpg,47,69,208,288,1
176312.jpg,88,54,185,256,1
176477.jpg,7,58,153,212,1
176484.jpg,23,33,125,144,1
176522.jpg,96,63,174,241,1
176531.jpg,162,57,83,115,1
176547.jpg,71,95,177,245,1
176614.jpg,77,120,177,245,1
176620.jpg,84,30,127,176,1
176659.jpg,609,20,307,425,1
176670.jpg,126,47,164,227,1
176683.jpg,80,1,335,464,1
176695.jpg,42,37,55,76,1
176707.jpg,87,24,159,220,1
176728.jpg,586,76,325,450,1
176750.jpg,30,39,226,313,1
176759.jpg,146,103,130,180,1
176803.jpg,155,57,127,176,1
176870.jpg,50,54,218,302,1
176915.jpg,418,338,1243,1721,1
176926.jpg,72,146,164,227,1
176960.jpg,88,54,182,252,1
176970.jpg,122,43,135,187,1
177018.jpg,134,61,192,266,1
177019.jpg,50,84,133,184,1
177061.jpg,484,380,445,616,1
177128.jpg,106,110,255,353,1
177248.jpg,238,134,265,367,1
177301.jpg,191,66,239,331,1
177304.jpg,774,67,177,245,1
177325.jpg,214,100,138,191,1
177346.jpg,1,75,463,522,1
177395.jpg,52,29,65,90,1
177420.jpg,568,341,572,792,1
177434.jpg,913,511,1037,1436,1
177440.jpg,39,33,166,230,1
177561.jpg,68,43,159,220,1
177575.jpg,248,29,70,97,1
177613.jpg,45,48,159,220,1
177724.jpg,162,51,73,101,1
177805.jpg,97,58,135,187,1
177813.jpg,197,47,177,245,1
177828.jpg,144,71,125,173,1
177977.jpg,459,156,335,464,1
178033.jpg,91,49,117,162,1
178038.jpg,218,79,205,284,1
178051.jpg,151,48,177,245,1
178055.jpg,169,96,169,234,1
178115.jpg,179,65,88,122,1
178143.jpg,54,44,302,362,1
178224.jpg,6,30,185,230,1
178278.jpg,99,173,164,227,1
178308.jpg,153,73,179,248,1
178382.jpg,193,276,1256,1739,1
178512.jpg,860,96,333,461,1
178539.jpg,12,44,164,227,1
178556.jpg,128,56,68,94,1
178562.jpg,112,26,120,166,1
178614.jpg,526,704,889,1231,1
178695.jpg,76,46,161,223,1
178736.jpg,234,106,140,194,1
178780.jpg,19,40,94,130,1
178873.jpg,142,45,99,137,1
178877.jpg,295,55,70,97,1
178896.jpg,70,50,96,133,1
178943.jpg,102,49,114,158,1
178988.jpg,43,49,39,54,1
179121.jpg,46,37,44,61,1
179196.jpg,482,233,575,796,1
179226.jpg,348,87,107,148,1
179270.jpg,73,37,182,252,1
179288.jpg,55,33,133,184,1
179296.jpg,190,32,112,155,1
179307.jpg,188,129,367,508,1
179336.jpg,98,132,29,40,1
179377.jpg,113,39,104,144,1
179410.jpg,42,82,341,415,1
179473.jpg,27,65,237,328,1
179475.jpg,122,211,221,306,1
179507.jpg,28,93,190,263,1
179566.jpg,243,94,231,320,1
179568.jpg,170,26,146,202,1
179597.jpg,1,68,341,417,1
179662.jpg,181,12,291,403,1
179723.jpg,574,145,192,266,1
179725.jpg,43,71,242,335,1
179727.jpg,499,119,257,356,1
179796.jpg,203,162,343,440,1
179845.jpg,581,338,650,900,1
179893.jpg,71,24,62,86,1
179923.jpg,105,103,182,252,1
179926.jpg,30,46,88,122,1
179927.jpg,126,110,224,310,1
179991.jpg,54,45,96,133,1
180021.jpg,30,39,104,144,1
180037.jpg,621,18,146,202,1
180077.jpg,8,56,218,250,1
180127.jpg,502,115,270,374,1
180139.jpg,137,50,107,148,1
180217.jpg,107,88,169,234,1
180273.jpg,205,44,164,227,1
180418.jpg,128,15,75,104,1
180438.jpg,102,121,130,180,1
180458.jpg,72,50,242,335,1
180485.jpg,33,58,49,68,1
180512.jpg,94,91,182,252,1
180583.jpg,134,50,114,158,1
180586.jpg,56,40,156,216,1
180630.jpg,40,65,101,137,1
180637.jpg,713,255,465,644,1
180679.jpg,42,52,156,216,1
180686.jpg,88,50,164,227,1
180761.jpg,96,34,156,216,1
180800.jpg,145,45,130,180,1
180847.jpg,287,20,78,108,1
180921.jpg,79,72,312,432,1
180986.jpg,215,72,109,151,1
181003.jpg,105,70,125,173,1
181026.jpg,200,83,127,176,1
181056.jpg,54,81,169,234,1
181112.jpg,18,69,122,169,1
181140.jpg,412,75,205,284,1
181167.jpg,163,32,70,97,1
181238.jpg,71,37,104,144,1
181279.jpg,79,64,229,317,1
181288.jpg,235,56,172,238,1
181289.jpg,76,77,244,338,1
181458.jpg,274,108,283,392,1
181505.jpg,203,54,79,148,1
181567.jpg,196,38,122,169,1
181622.jpg,75,63,234,324,1
181631.jpg,243,87,112,155,1
181647.jpg,90,107,179,248,1
181682.jpg,532,248,510,706,1
181717.jpg,198,88,166,230,1
181758.jpg,518,122,315,436,1
181811.jpg,152,117,164,227,1
181839.jpg,69,76,172,238,1
181842.jpg,89,98,120,166,1
181894.jpg,63,46,101,140,1
181969.jpg,113,84,247,342,1
181999.jpg,42,61,159,220,1
182007.jpg,56,6,117,162,1
182046.jpg,76,104,198,274,1
182280.jpg,74,160,380,526,1
182289.jpg,86,83,161,223,1
182290.jpg,45,127,208,288,1
182294.jpg,288,123,361,500,1
182339.jpg,483,197,528,731,1
182471.jpg,91,70,242,335,1
182601.jpg,40,69,211,292,1
182616.jpg,159,66,81,112,1
182644.jpg,122,29,81,112,1
182707.jpg,87,64,75,104,1
182717.jpg,52,34,65,90,1
182720.jpg,329,166,208,288,1
182775.jpg,89,61,120,166,1
182781.jpg,50,87,211,292,1
182793.jpg,102,30,96,133,1
182809.jpg,107,53,133,184,1
182912.jpg,38,115,221,306,1
182943.jpg,224,43,153,212,1
183005.jpg,69,42,133,184,1
183018.jpg,188,133,302,418,1
183050.jpg,118,68,224,310,1
183111.jpg,142,66,173,241,1
183121.jpg,7,30,117,162,1
183145.jpg,59,54,161,223,1
183170.jpg,109,53,83,115,1
183172.jpg,55,48,96,133,1
183216.jpg,142,276,156,216,1
183217.jpg,73,49,179,248,1
183280.jpg,41,85,260,360,1
183292.jpg,55,112,218,302,1
183457.jpg,20,82,185,254,1
183495.jpg,84,90,192,266,1
183500.jpg,101,39,57,79,1
183515.jpg,87,75,198,274,1
183536.jpg,222,217,369,511,1
183629.jpg,376,148,473,655,1
183727.jpg,113,67,211,292,1
183731.jpg,130,53,127,176,1
183738.jpg,33,43,65,90,1
183786.jpg,345,47,190,263,1
183790.jpg,51,65,229,317,1
183816.jpg,47,68,260,334,1
183846.jpg,143,118,283,379,1
183855.jpg,97,104,192,266,1
183923.jpg,75,90,231,320,1
183924.jpg,102,72,122,169,1
183966.jpg,190,91,138,191,1
184019.jpg,28,58,205,284,1
184032.jpg,17,53,234,324,1
184074.jpg,191,96,148,205,1
184090.jpg,107,117,130,180,1
184096.jpg,64,56,140,194,1
184097.jpg,80,122,166,230,1
184197.jpg,194,53,169,234,1
184203.jpg,69,156,203,281,1
184206.jpg,32,46,151,209,1
184300.jpg,57,137,416,576,1
184320.jpg,89,124,276,382,1
184326.jpg,170,96,195,270,1
184375.jpg,103,110,221,306,1
184460.jpg,350,305,580,803,1
184566.jpg,156,82,161,230,1
184719.jpg,850,71,338,468,1
184815.jpg,185,193,125,173,1
184853.jpg,70,85,138,191,1
184867.jpg,67,152,348,482,1
184896.jpg,91,72,133,184,1
184957.jpg,172,168,252,349,1
184985.jpg,55,45,120,166,1
185029.jpg,46,166,231,320,1
185062.jpg,180,68,114,158,1
185074.jpg,39,130,138,191,1
185127.jpg,125,52,161,223,1
185143.jpg,388,47,325,450,1
185206.jpg,186,68,286,396,1
185209.jpg,111,43,86,119,1
185221.jpg,88,63,166,230,1
185249.jpg,213,64,174,241,1
185313.jpg,855,669,928,1285,1
185316.jpg,188,43,107,148,1
185326.jpg,80,58,135,187,1
185366.jpg,138,38,138,191,1
185381.jpg,173,145,273,378,1
185401.jpg,20,66,130,160,1
185432.jpg,25,105,195,270,1
185457.jpg,282,157,122,169,1
185500.jpg,96,84,143,198,1
185526.jpg,111,90,159,220,1
185530.jpg,260,64,138,191,1
185568.jpg,160,41,109,151,1
185577.jpg,55,102,182,252,1
185648.jpg,79,92,88,122,1
185670.jpg,63,100,211,292,1
185754.jpg,20,56,166,221,1
185760.jpg,234,52,104,144,1
185763.jpg,161,34,101,140,1
185807.jpg,104,95,229,317,1
185820.jpg,406,49,125,173,1
185887.jpg,202,75,47,65,1
185891.jpg,154,39,60,83,1
185963.jpg,127,77,200,277,1
185983.jpg,90,15,278,385,1
186046.jpg,72,60,159,220,1
186047.jpg,121,57,133,184,1
186088.jpg,619,63,153,212,1
186129.jpg,276,106,486,611,1
186180.jpg,42,37,203,281,1
186226.jpg,114,56,73,101,1
186239.jpg,63,84,192,266,1
186245.jpg,83,121,133,184,1
186298.jpg,68,49,156,216,1
186305.jpg,196,57,226,313,1
186320.jpg,348,280,346,479,1
186392.jpg,124,65,156,216,1
186394.jpg,82,55,130,180,1
186494.jpg,105,42,101,140,1
186548.jpg,310,129,179,248,1
186596.jpg,5,58,135,187,1
186619.jpg,49,57,278,385,1
186703.jpg,91,67,164,227,1
186782.jpg,462,241,395,547,1
186846.jpg,240,40,130,180,1
186870.jpg,147,69,96,133,1
186907.jpg,112,40,112,155,1
186924.jpg,369,51,166,230,1
186989.jpg,81,23,83,115,1
187176.jpg,105,40,86,119,1
187206.jpg,206,79,182,252,1
187232.jpg,82,89,187,259,1
187233.jpg,328,82,242,335,1
187288.jpg,111,52,101,140,1
187343.jpg,33,16,104,144,1
187350.jpg,94,114,169,234,1
187403.jpg,222,98,273,378,1
187441.jpg,88,34,99,137,1
187467.jpg,109,150,304,421,1
187613.jpg,54,49,169,234,1
187625.jpg,54,1,231,320,1
187666.jpg,49,58,624,864,1
187727.jpg,121,83,273,378,1
187802.jpg,163,8,221,306,1
187874.jpg,82,29,244,338,1
187928.jpg,121,75,156,216,1
187995.jpg,77,51,99,137,1
188010.jpg,85,72,156,216,1
188050.jpg,41,24,151,185,1
188059.jpg,360,128,174,241,1
188063.jpg,34,45,127,176,1
188105.jpg,5,17,164,227,1
188106.jpg,108,63,96,133,1
188125.jpg,149,42,146,202,1
188149.jpg,212,7,289,400,1
188198.jpg,74,58,117,162,1
188225.jpg,157,47,104,144,1
188299.jpg,69,90,242,283,1
188356.jpg,119,86,104,144,1
188451.jpg,89,31,73,101,1
188454.jpg,80,15,122,169,1
188508.jpg,96,39,94,162,1
188530.jpg,73,74,91,126,1
188581.jpg,61,55,296,410,1
188672.jpg,120,116,211,292,1
188720.jpg,115,79,122,169,1
188793.jpg,141,46,151,209,1
188800.jpg,413,31,218,302,1
188817.jpg,77,78,151,209,1
188828.jpg,76,62,135,187,1
188848.jpg,15,33,91,126,1
188875.jpg,17,84,195,270,1
188936.jpg,119,116,263,364,1
189029.jpg,156,83,49,68,1
189037.jpg,163,95,117,162,1
189056.jpg,58,58,151,209,1
189077.jpg,180,108,120,166,1
189124.jpg,85,87,127,176,1
189132.jpg,53,40,127,176,1
189297.jpg,155,76,112,155,1
189324.jpg,134,53,153,212,1
189490.jpg,112,153,156,216,1
189512.jpg,110,55,242,335,1
189513.jpg,169,82,101,140,1
189581.jpg,26,27,208,288,1
189651.jpg,63,44,112,155,1
189730.jpg,128,88,135,187,1
189934.jpg,74,64,260,360,1
189938.jpg,157,30,200,248,1
189971.jpg,74,59,169,234,1
190004.jpg,140,106,309,428,1
190027.jpg,111,80,140,194,1
190028.jpg,149,61,122,169,1
190035.jpg,95,89,156,216,1
190049.jpg,101,107,265,367,1
190097.jpg,56,52,229,317,1
190131.jpg,112,129,268,371,1
190167.jpg,92,36,120,166,1
190204.jpg,78,70,224,310,1
190221.jpg,216,38,107,148,1
190231.jpg,104,70,159,220,1
190249.jpg,208,84,159,220,1
190255.jpg,216,3,229,317,1
190304.jpg,171,209,273,378,1
190388.jpg,80,61,182,252,1
190396.jpg,177,29,104,144,1
190399.jpg,139,77,151,209,1
190400.jpg,56,51,130,180,1
190411.jpg,115,61,114,158,1
190444.jpg,50,49,250,346,1
190631.jpg,110,73,174,241,1
190641.jpg,256,126,959,1328,1
190649.jpg,34,7,101,132,1
190666.jpg,183,30,109,151,1
190810.jpg,88,66,143,198,1
190832.jpg,110,32,101,140,1
190944.jpg,110,101,302,418,1
190955.jpg,80,50,78,108,1
191121.jpg,45,89,229,317,1
191125.jpg,16,22,109,151,1
191136.jpg,233,282,283,392,1
191276.jpg,92,36,153,212,1
191283.jpg,31,68,169,234,1
191331.jpg,138,90,281,389,1
191417.jpg,101,76,242,335,1
191444.jpg,27,24,179,248,1
191451.jpg,38,86,177,245,1
191453.jpg,92,100,109,151,1
191536.jpg,157,47,91,126,1
191542.jpg,38,43,164,227,1
191656.jpg,427,595,1217,1685,1
191670.jpg,125,79,148,205,1
191712.jpg,115,68,125,173,1
191756.jpg,96,99,286,396,1
191789.jpg,57,79,159,220,1
191805.jpg,110,95,263,364,1
191806.jpg,115,72,101,140,1
191808.jpg,300,125,47,65,1
191814.jpg,137,107,250,346,1
191852.jpg,90,107,169,234,1
191870.jpg,91,76,177,245,1
191900.jpg,35,123,322,446,1
191917.jpg,592,57,400,554,1
192089.jpg,185,89,203,275,1
192126.jpg,134,73,216,299,1
192167.jpg,93,77,281,389,1
192204.jpg,551,57,146,202,1
192249.jpg,183,36,143,198,1
192272.jpg,423,179,226,313,1
192302.jpg,97,103,205,284,1
192311.jpg,264,90,424,587,1
192330.jpg,21,38,70,97,1
192347.jpg,121,160,114,158,1
192350.jpg,208,62,109,151,1
192358.jpg,343,117,131,216,1
192475.jpg,244,84,200,277,1
192496.jpg,126,54,60,83,1
192531.jpg,57,59,185,256,1
192544.jpg,591,487,861,1192,1
192648.jpg,553,118,406,562,1
192649.jpg,222,164,296,410,1
192699.jpg,93,99,268,371,1
192734.jpg,274,135,283,392,1
192845.jpg,59,37,73,101,1
192873.jpg,75,20,81,112,1
192893.jpg,144,164,205,284,1
192968.jpg,361,83,270,374,1
192978.jpg,95,52,125,173,1
193008.jpg,110,62,174,241,1
193098.jpg,203,11,153,212,1
193107.jpg,52,42,247,319,1
193132.jpg,37,36,107,148,1
193146.jpg,258,50,208,288,1
193277.jpg,599,287,374,518,1
193327.jpg,33,33,70,97,1
193340.jpg,50,76,179,248,1
193343.jpg,101,94,146,202,1
193360.jpg,123,52,127,176,1
193367.jpg,49,95,276,382,1
193458.jpg,586,508,1204,1667,1
193541.jpg,102,53,161,223,1
193560.jpg,122,93,182,252,1
193643.jpg,58,64,164,227,1
193685.jpg,49,139,234,324,1
193726.jpg,445,57,211,292,1
193808.jpg,145,30,127,176,1
193833.jpg,81,59,104,144,1
193894.jpg,107,63,161,223,1
193930.jpg,141,205,270,374,1
193974.jpg,1165,369,499,691,1
193989.jpg,58,38,96,133,1
194021.jpg,97,35,569,788,1
194029.jpg,81,116,252,349,1
194047.jpg,59,58,94,130,1
194166.jpg,60,66,166,230,1
194199.jpg,63,77,169,234,1
194215.jpg,182,114,138,191,1
194261.jpg,126,81,177,245,1
194266.jpg,80,79,166,230,1
194271.jpg,98,105,195,270,1
194299.jpg,77,59,174,241,1
194312.jpg,109,58,161,223,1
194369.jpg,96,50,114,158,1
194438.jpg,652,1039,1880,2603,1
194451.jpg,120,57,117,162,1
194475.jpg,70,53,159,220,1
194587.jpg,32,17,60,83,1
194610.jpg,126,67,257,356,1
194650.jpg,173,64,135,187,1
194662.jpg,151,44,122,169,1
194677.jpg,126,31,208,288,1
194720.jpg,104,35,172,238,1
194803.jpg,150,47,81,112,1
194834.jpg,97,61,111,158,1
194863.jpg,72,78,187,259,1
194890.jpg,262,231,367,508,1
194894.jpg,105,42,153,212,1
194929.jpg,93,135,229,317,1
194979.jpg,82,56,354,490,1
195019.jpg,69,93,200,277,1
195084.jpg,199,183,499,691,1
195102.jpg,83,104,205,284,1
195139.jpg,65,32,122,169,1
195141.jpg,114,74,169,234,1
195178.jpg,154,137,146,202,1
195296.jpg,430,49,237,328,1
195332.jpg,112,53,88,122,1
195337.jpg,119,108,166,230,1
195346.jpg,166,122,218,302,1
195349.jpg,217,112,224,310,1
195382.jpg,70,43,62,86,1
195404.jpg,3,96,242,335,1
195513.jpg,48,40,83,115,1
195518.jpg,107,28,101,140,1
195649.jpg,104,32,109,151,1
195677.jpg,270,94,159,220,1
195720.jpg,149,97,140,194,1
195735.jpg,127,73,114,158,1
195763.jpg,72,43,107,148,1
195769.jpg,332,73,91,126,1
195824.jpg,83,76,213,295,1
195835.jpg,97,20,120,166,1
195857.jpg,146,48,190,311,1
195892.jpg,278,54,101,140,1
195960.jpg,211,178,335,464,1
196010.jpg,38,29,299,414,1
196018.jpg,128,58,153,212,1
196023.jpg,37,38,146,202,1
196044.jpg,74,78,117,162,1
196048.jpg,130,94,133,184,1
196062.jpg,308,487,1859,2574,1
196070.jpg,97,44,135,187,1
196073.jpg,174,135,224,310,1
196188.jpg,299,225,348,482,1
196207.jpg,162,114,104,144,1
196213.jpg,125,88,229,317,1
196243.jpg,42,41,348,482,1
196272.jpg,125,58,104,144,1
196292.jpg,240,210,211,292,1
196314.jpg,94,74,169,234,1
196315.jpg,231,95,322,446,1
196405.jpg,70,57,55,76,1
196423.jpg,427,337,640,886,1
196432.jpg,175,22,164,217,1
196440.jpg,90,75,198,274,1
196596.jpg,19,57,104,144,1
196606.jpg,131,27,169,234,1
196608.jpg,226,51,112,155,1
196627.jpg,134,98,185,251,1
196661.jpg,10,86,270,374,1
196846.jpg,1,89,268,371,1
196873.jpg,166,104,185,256,1
196888.jpg,103,50,122,169,1
196937.jpg,178,32,122,169,1
196974.jpg,110,73,278,385,1
197021.jpg,420,141,333,461,1
197085.jpg,89,74,127,176,1
197113.jpg,56,69,231,320,1
197154.jpg,124,115,192,266,1
197219.jpg,87,105,211,292,1
197271.jpg,83,60,172,238,1
197277.jpg,89,88,208,288,1
197293.jpg,230,171,346,479,1
197372.jpg,94,73,91,126,1
197442.jpg,664,242,416,576,1
197455.jpg,126,43,81,112,1
197502.jpg,15,32,140,194,1
197519.jpg,91,49,81,112,1
197528.jpg,38,87,117,162,1
197544.jpg,41,93,265,367,1
197553.jpg,44,101,281,389,1
197635.jpg,42,85,265,367,1
197718.jpg,94,70,127,176,1
197751.jpg,12,54,143,196,1
197811.jpg,123,60,211,292,1
197858.jpg,156,81,148,205,1
197929.jpg,495,66,211,292,1
197939.jpg,29,48,109,151,1
197998.jpg,40,42,60,83,1
198029.jpg,171,113,244,338,1
198095.jpg,94,27,65,90,1
198211.jpg,493,340,502,695,1
198322.jpg,123,21,127,176,1
198323.jpg,310,59,161,223,1
198403.jpg,80,164,338,468,1
198519.jpg,250,37,151,209,1
198608.jpg,379,67,213,295,1
198616.jpg,80,87,190,263,1
198621.jpg,156,161,125,173,1
198641.jpg,33,65,156,216,1
198647.jpg,59,38,208,288,1
198682.jpg,209,17,83,115,1
198698.jpg,43,32,75,104,1
198770.jpg,176,36,86,119,1
198832.jpg,329,333,549,760,1
198849.jpg,205,40,122,169,1
198880.jpg,109,63,208,288,1
198884.jpg,1,79,198,250,1
198910.jpg,89,80,195,270,1
198957.jpg,80,94,190,263,1
199004.jpg,240,41,114,158,1
199026.jpg,140,23,70,97,1
199077.jpg,163,43,164,227,1
199087.jpg,155,69,177,245,1
199090.jpg,102,42,179,248,1
199142.jpg,439,66,187,259,1
199254.jpg,187,101,107,148,1
199303.jpg,137,80,153,212,1
199339.jpg,28,41,169,234,1
199352.jpg,140,129,252,349,1
199388.jpg,67,49,96,133,1
